customer_id,signup_date,city,acquisition_channel,checkout_variant,signup_month
525,2025-04-22,Hyderabad,organic_search,variant,2025-04
526,2025-04-12,Bengaluru,referral,control,2025-04
527,2025-07-29,Pune,organic_search,variant,2025-07
528,2025-03-03,Kolkata,organic_search,variant,2025-03
529,2025-08-10,Ahmedabad,paid_social,control,2025-08
530,2025-08-13,Chennai,organic_search,variant,2025-08
531,2025-05-30,Chennai,organic_search,variant,2025-05
532,2025-03-04,Pune,referral,control,2025-03
533,2025-03-20,Bengaluru,email,control,2025-03
534,2025-04-21,Hyderabad,organic_search,variant,2025-04
535,2025-05-30,Hyderabad,paid_social,control,2025-05
536,2025-03-15,Kolkata,organic_search,control,2025-03
537,2025-05-02,Pune,organic_search,variant,2025-05
538,2025-03-21,Kolkata,paid_social,variant,2025-03
539,2025-06-22,Mumbai,paid_social,variant,2025-06
540,2025-03-25,Kolkata,email,variant,2025-03
541,2025-07-15,Pune,direct,variant,2025-07
542,2025-03-18,Ahmedabad,organic_search,control,2025-03
543,2025-04-25,Hyderabad,referral,control,2025-04
544,2025-04-17,Hyderabad,paid_social,variant,2025-04
545,2025-07-11,Delhi,organic_search,control,2025-07
546,2025-03-22,Kolkata,direct,variant,2025-03
547,2025-05-16,Chennai,organic_search,variant,2025-05
548,2025-06-22,Kolkata,paid_social,control,2025-06
549,2025-06-13,Mumbai,email,variant,2025-06
550,2025-07-23,Delhi,organic_search,variant,2025-07
551,2025-06-30,Ahmedabad,direct,variant,2025-06
552,2025-05-01,Mumbai,organic_search,control,2025-05
553,2025-07-01,Pune,direct,variant,2025-07
554,2025-04-15,Hyderabad,organic_search,control,2025-04
555,2025-08-17,Ahmedabad,organic_search,variant,2025-08
556,2025-06-05,Kolkata,paid_social,variant,2025-06
557,2025-07-03,Ahmedabad,direct,control,2025-07
558,2025-08-22,Bengaluru,organic_search,control,2025-08
559,2025-07-20,Pune,direct,variant,2025-07
560,2025-08-16,Chennai,organic_search,variant,2025-08
561,2025-06-12,Ahmedabad,paid_social,control,2025-06
562,2025-03-12,Mumbai,paid_social,variant,2025-03
563,2025-04-30,Ahmedabad,organic_search,variant,2025-04
564,2025-04-05,Bengaluru,referral,control,2025-04
565,2025-08-23,Delhi,paid_social,variant,2025-08
566,2025-04-09,Pune,email,control,2025-04
567,2025-04-19,Kolkata,paid_social,control,2025-04
568,2025-04-19,Delhi,paid_social,variant,2025-04
569,2025-06-07,Mumbai,email,control,2025-06
570,2025-06-04,Ahmedabad,direct,variant,2025-06
571,2025-08-17,Ahmedabad,email,variant,2025-08
572,2025-05-02,Delhi,paid_social,variant,2025-05
573,2025-04-13,Ahmedabad,email,control,2025-04
574,2025-03-25,Ahmedabad,email,control,2025-03
575,2025-03-20,Ahmedabad,paid_social,variant,2025-03
576,2025-05-21,Delhi,email,variant,2025-05
577,2025-07-31,Pune,paid_social,variant,2025-07
578,2025-06-04,Ahmedabad,direct,control,2025-06
579,2025-08-05,Ahmedabad,referral,control,2025-08
580,2025-03-09,Pune,referral,control,2025-03
581,2025-03-06,Delhi,direct,variant,2025-03
582,2025-08-25,Mumbai,email,control,2025-08
583,2025-03-05,Bengaluru,email,variant,2025-03
584,2025-03-20,Mumbai,organic_search,control,2025-03
585,2025-05-16,Delhi,paid_social,control,2025-05
586,2025-08-15,Mumbai,organic_search,variant,2025-08
587,2025-07-05,Kolkata,organic_search,variant,2025-07
588,2025-03-09,Pune,referral,variant,2025-03
589,2025-08-14,Pune,direct,control,2025-08
590,2025-08-06,Kolkata,paid_social,variant,2025-08
591,2025-07-18,Hyderabad,organic_search,control,2025-07
592,2025-07-30,Hyderabad,email,variant,2025-07
593,2025-04-02,Delhi,paid_social,variant,2025-04
594,2025-08-18,Hyderabad,direct,control,2025-08
595,2025-04-17,Delhi,referral,variant,2025-04
596,2025-06-30,Pune,organic_search,control,2025-06
597,2025-06-24,Ahmedabad,organic_search,control,2025-06
598,2025-06-29,Pune,organic_search,control,2025-06
599,2025-06-25,Bengaluru,organic_search,control,2025-06
600,2025-06-19,Chennai,paid_social,variant,2025-06
601,2025-06-26,Kolkata,organic_search,variant,2025-06
602,2025-07-25,Hyderabad,organic_search,variant,2025-07
603,2025-07-07,Bengaluru,organic_search,variant,2025-07
604,2025-03-22,Chennai,organic_search,variant,2025-03
605,2025-07-04,Delhi,email,control,2025-07
606,2025-06-12,Ahmedabad,organic_search,control,2025-06
607,2025-04-06,Bengaluru,direct,control,2025-04
608,2025-06-12,Bengaluru,organic_search,variant,2025-06
609,2025-08-22,Chennai,organic_search,variant,2025-08
610,2025-08-10,Mumbai,organic_search,variant,2025-08
611,2025-07-31,Delhi,email,control,2025-07
612,2025-05-09,Delhi,organic_search,control,2025-05
613,2025-07-21,Hyderabad,paid_social,variant,2025-07
614,2025-05-14,Pune,organic_search,control,2025-05
615,2025-07-14,Delhi,referral,variant,2025-07
616,2025-06-11,Bengaluru,organic_search,control,2025-06
617,2025-04-08,Kolkata,paid_social,control,2025-04
618,2025-04-16,Ahmedabad,direct,variant,2025-04
619,2025-03-18,Mumbai,organic_search,variant,2025-03
620,2025-03-26,Chennai,organic_search,variant,2025-03
621,2025-05-17,Mumbai,direct,control,2025-05
622,2025-05-27,Pune,organic_search,control,2025-05
623,2025-03-24,Ahmedabad,organic_search,variant,2025-03
624,2025-05-02,Kolkata,paid_social,variant,2025-05
625,2025-06-09,Delhi,organic_search,control,2025-06
626,2025-04-10,Bengaluru,referral,variant,2025-04
627,2025-04-30,Kolkata,email,control,2025-04
628,2025-05-05,Kolkata,paid_social,control,2025-05
629,2025-06-20,Bengaluru,organic_search,variant,2025-06
630,2025-05-09,Mumbai,email,variant,2025-05
631,2025-07-03,Hyderabad,email,control,2025-07
632,2025-04-08,Pune,organic_search,control,2025-04
633,2025-05-07,Hyderabad,direct,variant,2025-05
634,2025-05-04,Ahmedabad,paid_social,variant,2025-05
635,2025-04-02,Kolkata,direct,variant,2025-04
636,2025-07-20,Kolkata,organic_search,control,2025-07
637,2025-04-23,Mumbai,organic_search,variant,2025-04
638,2025-04-13,Kolkata,email,variant,2025-04
639,2025-07-16,Kolkata,direct,variant,2025-07
640,2025-08-23,Hyderabad,paid_social,control,2025-08
641,2025-07-22,Pune,organic_search,variant,2025-07
642,2025-07-29,Kolkata,direct,variant,2025-07
643,2025-08-24,Ahmedabad,organic_search,variant,2025-08
644,2025-05-01,Pune,organic_search,variant,2025-05
645,2025-06-29,Mumbai,email,variant,2025-06
646,2025-04-11,Pune,organic_search,control,2025-04
647,2025-05-20,Chennai,organic_search,control,2025-05
648,2025-06-01,Mumbai,organic_search,variant,2025-06
649,2025-08-06,Kolkata,referral,control,2025-08
650,2025-08-05,Delhi,organic_search,control,2025-08
651,2025-05-11,Ahmedabad,email,variant,2025-05
652,2025-06-26,Pune,referral,control,2025-06
653,2025-04-09,Bengaluru,email,variant,2025-04
654,2025-07-04,Mumbai,paid_social,control,2025-07
655,2025-06-02,Mumbai,paid_social,control,2025-06
656,2025-06-04,Chennai,paid_social,control,2025-06
657,2025-07-02,Hyderabad,paid_social,variant,2025-07
658,2025-06-15,Kolkata,referral,variant,2025-06
659,2025-03-12,Delhi,direct,control,2025-03
660,2025-04-13,Ahmedabad,paid_social,control,2025-04
661,2025-04-23,Ahmedabad,organic_search,control,2025-04
662,2025-07-15,Mumbai,direct,variant,2025-07
663,2025-03-05,Chennai,organic_search,variant,2025-03
664,2025-04-10,Ahmedabad,direct,variant,2025-04
665,2025-06-07,Bengaluru,organic_search,control,2025-06
666,2025-07-22,Mumbai,email,variant,2025-07
667,2025-06-07,Ahmedabad,direct,control,2025-06
668,2025-08-01,Hyderabad,paid_social,control,2025-08
669,2025-08-18,Mumbai,organic_search,control,2025-08
670,2025-03-12,Kolkata,direct,control,2025-03
671,2025-07-31,Chennai,paid_social,control,2025-07
672,2025-06-18,Mumbai,organic_search,variant,2025-06
673,2025-06-04,Bengaluru,paid_social,control,2025-06
674,2025-03-25,Mumbai,paid_social,variant,2025-03
675,2025-06-22,Ahmedabad,email,variant,2025-06
676,2025-07-09,Mumbai,organic_search,variant,2025-07
677,2025-06-14,Kolkata,paid_social,control,2025-06
678,2025-03-16,Pune,direct,variant,2025-03
679,2025-06-17,Pune,organic_search,control,2025-06
680,2025-07-30,Kolkata,paid_social,control,2025-07
681,2025-07-08,Ahmedabad,email,control,2025-07
682,2025-03-05,Delhi,direct,variant,2025-03
683,2025-08-17,Mumbai,paid_social,variant,2025-08
684,2025-07-30,Mumbai,direct,variant,2025-07
685,2025-04-14,Chennai,organic_search,variant,2025-04
686,2025-07-19,Pune,paid_social,variant,2025-07
687,2025-05-26,Mumbai,referral,variant,2025-05
688,2025-06-07,Delhi,direct,variant,2025-06
689,2025-04-30,Pune,paid_social,control,2025-04
690,2025-07-19,Chennai,paid_social,variant,2025-07
691,2025-07-29,Bengaluru,paid_social,variant,2025-07
692,2025-06-30,Ahmedabad,organic_search,variant,2025-06
693,2025-08-25,Ahmedabad,direct,control,2025-08
694,2025-08-22,Kolkata,direct,control,2025-08
695,2025-03-20,Hyderabad,paid_social,variant,2025-03
696,2025-04-23,Ahmedabad,organic_search,control,2025-04
697,2025-07-01,Chennai,organic_search,control,2025-07
698,2025-06-01,Pune,organic_search,variant,2025-06
699,2025-03-09,Hyderabad,email,variant,2025-03
700,2025-03-01,Kolkata,paid_social,variant,2025-03
701,2025-06-23,Pune,organic_search,variant,2025-06
702,2025-05-31,Delhi,email,control,2025-05
703,2025-04-15,Ahmedabad,referral,control,2025-04
704,2025-04-23,Mumbai,organic_search,variant,2025-04
705,2025-03-21,Chennai,paid_social,control,2025-03
706,2025-06-05,Chennai,paid_social,variant,2025-06
707,2025-03-14,Pune,organic_search,variant,2025-03
708,2025-06-14,Mumbai,paid_social,variant,2025-06
709,2025-05-21,Hyderabad,email,variant,2025-05
710,2025-05-11,Ahmedabad,organic_search,variant,2025-05
711,2025-07-06,Delhi,organic_search,variant,2025-07
712,2025-06-21,Chennai,direct,control,2025-06
713,2025-07-23,Kolkata,organic_search,control,2025-07
714,2025-07-12,Ahmedabad,email,control,2025-07
715,2025-07-29,Pune,email,variant,2025-07
716,2025-07-13,Bengaluru,direct,control,2025-07
717,2025-06-23,Chennai,email,variant,2025-06
718,2025-05-27,Hyderabad,direct,variant,2025-05
719,2025-04-11,Chennai,email,control,2025-04
720,2025-06-03,Chennai,paid_social,variant,2025-06
721,2025-03-17,Chennai,paid_social,control,2025-03
722,2025-08-21,Delhi,paid_social,control,2025-08
723,2025-08-24,Kolkata,paid_social,control,2025-08
724,2025-03-02,Pune,organic_search,control,2025-03
725,2025-07-07,Ahmedabad,paid_social,variant,2025-07
726,2025-03-14,Chennai,paid_social,variant,2025-03
727,2025-07-01,Ahmedabad,organic_search,variant,2025-07
728,2025-03-25,Ahmedabad,organic_search,variant,2025-03
729,2025-05-03,Ahmedabad,direct,variant,2025-05
730,2025-06-17,Chennai,paid_social,variant,2025-06
731,2025-07-24,Pune,direct,variant,2025-07
732,2025-05-19,Mumbai,paid_social,control,2025-05
733,2025-08-19,Hyderabad,direct,variant,2025-08
734,2025-07-06,Hyderabad,direct,variant,2025-07
735,2025-04-23,Kolkata,organic_search,control,2025-04
736,2025-07-10,Pune,referral,control,2025-07
737,2025-06-30,Hyderabad,organic_search,control,2025-06
738,2025-05-10,Delhi,paid_social,control,2025-05
739,2025-07-08,Chennai,direct,variant,2025-07
740,2025-08-12,Hyderabad,organic_search,control,2025-08
741,2025-07-06,Mumbai,paid_social,variant,2025-07
742,2025-07-11,Bengaluru,paid_social,variant,2025-07
743,2025-06-10,Ahmedabad,organic_search,control,2025-06
744,2025-04-09,Mumbai,organic_search,variant,2025-04
745,2025-07-18,Hyderabad,organic_search,variant,2025-07
746,2025-05-08,Pune,organic_search,variant,2025-05
747,2025-06-20,Mumbai,email,control,2025-06
748,2025-04-07,Delhi,paid_social,variant,2025-04
749,2025-04-24,Ahmedabad,paid_social,control,2025-04
750,2025-03-11,Pune,email,control,2025-03
751,2025-07-30,Delhi,organic_search,control,2025-07
752,2025-03-05,Delhi,organic_search,control,2025-03
753,2025-03-23,Hyderabad,direct,variant,2025-03
754,2025-08-22,Chennai,referral,control,2025-08
755,2025-06-04,Chennai,paid_social,variant,2025-06
756,2025-05-16,Delhi,organic_search,control,2025-05
757,2025-07-15,Chennai,direct,variant,2025-07
758,2025-05-03,Ahmedabad,direct,control,2025-05
759,2025-03-13,Delhi,paid_social,variant,2025-03
760,2025-07-18,Mumbai,organic_search,variant,2025-07
761,2025-04-27,Ahmedabad,organic_search,control,2025-04
762,2025-06-22,Pune,paid_social,variant,2025-06
763,2025-07-31,Kolkata,referral,control,2025-07
764,2025-08-04,Bengaluru,email,variant,2025-08
765,2025-05-12,Bengaluru,organic_search,variant,2025-05
766,2025-07-03,Delhi,email,control,2025-07
767,2025-06-14,Delhi,direct,control,2025-06
768,2025-04-30,Hyderabad,paid_social,control,2025-04
769,2025-03-04,Mumbai,direct,variant,2025-03
770,2025-05-01,Kolkata,paid_social,variant,2025-05
771,2025-06-07,Pune,organic_search,control,2025-06
772,2025-08-19,Ahmedabad,paid_social,control,2025-08
773,2025-03-05,Pune,paid_social,control,2025-03
774,2025-07-26,Bengaluru,referral,variant,2025-07
775,2025-08-05,Pune,paid_social,control,2025-08
776,2025-07-30,Delhi,paid_social,control,2025-07
777,2025-05-09,Kolkata,paid_social,variant,2025-05
778,2025-03-21,Chennai,paid_social,control,2025-03
779,2025-04-02,Delhi,paid_social,variant,2025-04
780,2025-07-31,Pune,email,control,2025-07
781,2025-08-21,Pune,paid_social,control,2025-08
782,2025-06-15,Delhi,paid_social,variant,2025-06
783,2025-03-10,Mumbai,email,control,2025-03
784,2025-03-22,Kolkata,organic_search,control,2025-03
785,2025-05-23,Bengaluru,email,variant,2025-05
786,2025-06-09,Pune,paid_social,variant,2025-06
787,2025-03-16,Delhi,paid_social,variant,2025-03
788,2025-06-29,Chennai,email,control,2025-06
789,2025-06-07,Mumbai,direct,control,2025-06
790,2025-03-17,Bengaluru,direct,control,2025-03
791,2025-03-06,Pune,paid_social,variant,2025-03
792,2025-05-27,Hyderabad,organic_search,variant,2025-05
793,2025-07-26,Pune,email,variant,2025-07
794,2025-07-06,Delhi,paid_social,variant,2025-07
795,2025-05-11,Hyderabad,email,control,2025-05
796,2025-04-05,Kolkata,paid_social,variant,2025-04
797,2025-08-12,Bengaluru,direct,control,2025-08
798,2025-05-03,Delhi,organic_search,control,2025-05
799,2025-04-10,Kolkata,paid_social,variant,2025-04
800,2025-05-15,Kolkata,organic_search,variant,2025-05
801,2025-03-18,Chennai,paid_social,control,2025-03
802,2025-04-16,Kolkata,email,control,2025-04
803,2025-06-05,Kolkata,paid_social,variant,2025-06
804,2025-08-20,Chennai,paid_social,control,2025-08
805,2025-07-18,Pune,direct,variant,2025-07
806,2025-07-20,Mumbai,direct,variant,2025-07
807,2025-06-12,Pune,paid_social,control,2025-06
808,2025-03-25,Bengaluru,referral,control,2025-03
809,2025-05-10,Kolkata,paid_social,control,2025-05
810,2025-08-20,Hyderabad,direct,variant,2025-08
811,2025-03-06,Ahmedabad,organic_search,control,2025-03
812,2025-08-04,Pune,organic_search,variant,2025-08
813,2025-07-13,Pune,organic_search,control,2025-07
814,2025-04-15,Ahmedabad,organic_search,variant,2025-04
815,2025-07-19,Hyderabad,paid_social,control,2025-07
816,2025-08-06,Hyderabad,organic_search,control,2025-08
817,2025-03-25,Bengaluru,email,variant,2025-03
818,2025-03-10,Ahmedabad,organic_search,variant,2025-03
819,2025-06-13,Kolkata,organic_search,control,2025-06
820,2025-08-24,Delhi,referral,control,2025-08
821,2025-03-16,Hyderabad,email,variant,2025-03
822,2025-06-18,Bengaluru,referral,control,2025-06
823,2025-03-26,Chennai,paid_social,control,2025-03
824,2025-06-26,Mumbai,organic_search,control,2025-06
825,2025-06-12,Chennai,paid_social,control,2025-06
826,2025-03-12,Chennai,paid_social,variant,2025-03
827,2025-07-04,Delhi,organic_search,variant,2025-07
828,2025-08-13,Delhi,direct,variant,2025-08
829,2025-08-23,Chennai,email,variant,2025-08
830,2025-03-14,Bengaluru,email,control,2025-03
831,2025-04-09,Ahmedabad,paid_social,variant,2025-04
832,2025-04-03,Kolkata,email,control,2025-04
833,2025-05-10,Ahmedabad,organic_search,control,2025-05
834,2025-03-07,Pune,referral,variant,2025-03
835,2025-08-25,Ahmedabad,paid_social,control,2025-08
836,2025-07-13,Mumbai,organic_search,control,2025-07
837,2025-07-02,Bengaluru,organic_search,control,2025-07
838,2025-04-01,Mumbai,email,variant,2025-04
839,2025-03-24,Chennai,referral,control,2025-03
840,2025-08-24,Pune,direct,variant,2025-08
841,2025-04-21,Bengaluru,email,variant,2025-04
842,2025-06-02,Bengaluru,referral,variant,2025-06
843,2025-07-31,Chennai,email,control,2025-07
844,2025-03-06,Delhi,organic_search,variant,2025-03
845,2025-03-22,Pune,email,control,2025-03
846,2025-03-22,Pune,organic_search,variant,2025-03
847,2025-03-24,Delhi,organic_search,variant,2025-03
848,2025-03-03,Delhi,paid_social,control,2025-03
849,2025-07-03,Bengaluru,organic_search,variant,2025-07
850,2025-06-24,Pune,referral,variant,2025-06
851,2025-08-24,Bengaluru,referral,control,2025-08
852,2025-07-19,Hyderabad,paid_social,control,2025-07
853,2025-07-31,Pune,email,variant,2025-07
854,2025-04-01,Delhi,paid_social,variant,2025-04
855,2025-04-01,Pune,organic_search,variant,2025-04
856,2025-08-17,Delhi,organic_search,control,2025-08
857,2025-04-23,Delhi,organic_search,variant,2025-04
858,2025-03-18,Delhi,organic_search,variant,2025-03
859,2025-07-06,Bengaluru,organic_search,variant,2025-07
860,2025-07-20,Mumbai,organic_search,control,2025-07
861,2025-07-30,Ahmedabad,organic_search,control,2025-07
862,2025-08-21,Bengaluru,referral,variant,2025-08
863,2025-03-25,Kolkata,organic_search,control,2025-03
864,2025-07-19,Ahmedabad,organic_search,control,2025-07
865,2025-08-22,Kolkata,paid_social,variant,2025-08
866,2025-07-15,Kolkata,paid_social,control,2025-07
867,2025-07-12,Mumbai,paid_social,control,2025-07
868,2025-08-07,Bengaluru,organic_search,control,2025-08
869,2025-05-25,Chennai,email,variant,2025-05
870,2025-03-20,Pune,paid_social,variant,2025-03
871,2025-05-05,Mumbai,email,control,2025-05
872,2025-04-26,Pune,paid_social,control,2025-04
873,2025-03-02,Kolkata,paid_social,variant,2025-03
874,2025-03-17,Kolkata,paid_social,control,2025-03
875,2025-07-04,Hyderabad,organic_search,variant,2025-07
876,2025-06-17,Delhi,paid_social,variant,2025-06
877,2025-06-10,Bengaluru,organic_search,control,2025-06
878,2025-07-11,Bengaluru,organic_search,control,2025-07
879,2025-06-17,Bengaluru,email,control,2025-06
880,2025-06-20,Bengaluru,organic_search,variant,2025-06
881,2025-03-11,Hyderabad,organic_search,control,2025-03
882,2025-08-25,Mumbai,email,variant,2025-08
883,2025-05-13,Bengaluru,paid_social,variant,2025-05
884,2025-03-05,Bengaluru,direct,variant,2025-03
885,2025-06-29,Delhi,referral,variant,2025-06
886,2025-07-04,Ahmedabad,referral,control,2025-07
887,2025-03-20,Chennai,paid_social,variant,2025-03
888,2025-04-15,Ahmedabad,organic_search,variant,2025-04
889,2025-03-10,Pune,email,control,2025-03
890,2025-04-13,Mumbai,email,control,2025-04
891,2025-03-24,Ahmedabad,email,control,2025-03
892,2025-07-15,Hyderabad,organic_search,control,2025-07
893,2025-05-31,Chennai,organic_search,variant,2025-05
894,2025-07-30,Hyderabad,organic_search,control,2025-07
895,2025-07-12,Hyderabad,organic_search,variant,2025-07
896,2025-06-10,Hyderabad,organic_search,variant,2025-06
897,2025-06-22,Bengaluru,referral,control,2025-06
898,2025-03-17,Pune,organic_search,variant,2025-03
899,2025-03-22,Chennai,email,control,2025-03
