session_id,customer_id,event_date,funnel_step,category,checkout_variant
290,82,2025-05-08 00:06:00,checkout,Electronics,control
290,82,2025-05-08 00:09:00,purchase,Electronics,control
291,82,2025-06-03 00:00:00,view,Sports,control
291,82,2025-06-03 00:03:00,add_to_cart,Fashion,control
291,82,2025-06-03 00:06:00,checkout,Fashion,control
292,83,2025-03-28 00:00:00,view,Sports,control
293,83,2025-04-15 00:00:00,view,Fashion,control
293,83,2025-04-15 00:03:00,add_to_cart,Home & Kitchen,control
294,83,2025-04-13 00:00:00,view,Beauty,control
295,83,2025-05-16 00:00:00,view,Sports,control
296,83,2025-07-13 00:00:00,view,Electronics,control
297,83,2025-07-17 00:00:00,view,Fashion,control
298,84,2025-07-28 00:00:00,view,Beauty,variant
298,84,2025-07-28 00:03:00,add_to_cart,Beauty,variant
298,84,2025-07-28 00:06:00,checkout,Fashion,variant
298,84,2025-07-28 00:09:00,purchase,Electronics,variant
299,85,2025-07-08 00:00:00,view,Sports,variant
300,85,2025-06-28 00:00:00,view,Electronics,variant
300,85,2025-06-28 00:03:00,add_to_cart,Home & Kitchen,variant
300,85,2025-06-28 00:06:00,checkout,Electronics,variant
301,86,2025-07-27 00:00:00,view,Books,variant
302,86,2025-08-10 00:00:00,view,Electronics,variant
303,87,2025-03-10 00:00:00,view,Sports,variant
303,87,2025-03-10 00:03:00,add_to_cart,Fashion,variant
304,87,2025-04-02 00:00:00,view,Books,variant
305,88,2025-05-10 00:00:00,view,Fashion,variant
306,88,2025-05-09 00:00:00,view,Electronics,variant
307,88,2025-05-14 00:00:00,view,Fashion,variant
308,88,2025-07-28 00:00:00,view,Fashion,variant
309,88,2025-07-25 00:00:00,view,Sports,variant
309,88,2025-07-25 00:03:00,add_to_cart,Electronics,variant
310,89,2025-08-01 00:00:00,view,Electronics,control
310,89,2025-08-01 00:03:00,add_to_cart,Books,control
310,89,2025-08-01 00:06:00,checkout,Books,control
310,89,2025-08-01 00:09:00,purchase,Beauty,control
311,89,2025-08-04 00:00:00,view,Fashion,control
312,90,2025-08-11 00:00:00,view,Fashion,control
312,90,2025-08-11 00:03:00,add_to_cart,Fashion,control
312,90,2025-08-11 00:06:00,checkout,Beauty,control
313,90,2025-08-16 00:00:00,view,Books,control
313,90,2025-08-16 00:03:00,add_to_cart,Fashion,control
313,90,2025-08-16 00:06:00,checkout,Electronics,control
313,90,2025-08-16 00:09:00,purchase,Electronics,control
314,90,2025-08-21 00:00:00,view,Electronics,control
315,90,2025-08-17 00:00:00,view,Home & Kitchen,control
316,91,2025-05-26 00:00:00,view,Sports,variant
317,91,2025-08-11 00:00:00,view,Fashion,variant
318,92,2025-06-30 00:00:00,view,Home & Kitchen,control
319,92,2025-07-20 00:00:00,view,Fashion,control
319,92,2025-07-20 00:03:00,add_to_cart,Sports,control
320,93,2025-08-10 00:00:00,view,Home & Kitchen,control
320,93,2025-08-10 00:03:00,add_to_cart,Books,control
320,93,2025-08-10 00:06:00,checkout,Beauty,control
321,93,2025-08-31 00:00:00,view,Fashion,control
322,93,2025-08-11 00:00:00,view,Sports,control
322,93,2025-08-11 00:03:00,add_to_cart,Books,control
323,93,2025-08-17 00:00:00,view,Sports,control
324,94,2025-05-25 00:00:00,view,Electronics,variant
325,94,2025-06-05 00:00:00,view,Sports,variant
325,94,2025-06-05 00:03:00,add_to_cart,Sports,variant
325,94,2025-06-05 00:06:00,checkout,Home & Kitchen,variant
326,94,2025-05-21 00:00:00,view,Fashion,variant
326,94,2025-05-21 00:03:00,add_to_cart,Beauty,variant
326,94,2025-05-21 00:06:00,checkout,Sports,variant
326,94,2025-05-21 00:09:00,purchase,Sports,variant
327,94,2025-06-27 00:00:00,view,Books,variant
327,94,2025-06-27 00:03:00,add_to_cart,Beauty,variant
327,94,2025-06-27 00:06:00,checkout,Fashion,variant
327,94,2025-06-27 00:09:00,purchase,Beauty,variant
328,95,2025-09-04 00:00:00,view,Home & Kitchen,variant
329,95,2025-08-27 00:00:00,view,Electronics,variant
329,95,2025-08-27 00:03:00,add_to_cart,Beauty,variant
329,95,2025-08-27 00:06:00,checkout,Books,variant
329,95,2025-08-27 00:09:00,purchase,Electronics,variant
330,95,2025-08-25 00:00:00,view,Electronics,variant
331,95,2025-09-01 00:00:00,view,Electronics,variant
332,96,2025-04-21 00:00:00,view,Books,variant
332,96,2025-04-21 00:03:00,add_to_cart,Electronics,variant
332,96,2025-04-21 00:06:00,checkout,Sports,variant
332,96,2025-04-21 00:09:00,purchase,Electronics,variant
333,96,2025-04-23 00:00:00,view,Fashion,variant
333,96,2025-04-23 00:03:00,add_to_cart,Books,variant
333,96,2025-04-23 00:06:00,checkout,Home & Kitchen,variant
333,96,2025-04-23 00:09:00,purchase,Home & Kitchen,variant
334,96,2025-04-15 00:00:00,view,Books,variant
334,96,2025-04-15 00:03:00,add_to_cart,Home & Kitchen,variant
335,96,2025-05-10 00:00:00,view,Fashion,variant
336,97,2025-04-18 00:00:00,view,Electronics,control
336,97,2025-04-18 00:03:00,add_to_cart,Beauty,control
337,97,2025-04-26 00:00:00,view,Fashion,control
338,97,2025-05-24 00:00:00,view,Beauty,control
339,97,2025-05-23 00:00:00,view,Home & Kitchen,control
340,98,2025-07-28 00:00:00,view,Books,variant
341,98,2025-07-16 00:00:00,view,Electronics,variant
342,98,2025-07-23 00:00:00,view,Electronics,variant
343,99,2025-07-08 00:00:00,view,Fashion,control
344,99,2025-07-14 00:00:00,view,Sports,control
344,99,2025-07-14 00:03:00,add_to_cart,Books,control
345,99,2025-06-30 00:00:00,view,Beauty,control
346,100,2025-03-29 00:00:00,view,Home & Kitchen,control
347,100,2025-03-26 00:00:00,view,Fashion,control
348,100,2025-03-16 00:00:00,view,Beauty,control
348,100,2025-03-16 00:03:00,add_to_cart,Electronics,control
349,101,2025-07-10 00:00:00,view,Electronics,variant
349,101,2025-07-10 00:03:00,add_to_cart,Books,variant
350,101,2025-07-08 00:00:00,view,Beauty,variant
351,101,2025-07-15 00:00:00,view,Fashion,variant
351,101,2025-07-15 00:03:00,add_to_cart,Electronics,variant
352,101,2025-07-02 00:00:00,view,Beauty,variant
353,102,2025-05-01 00:00:00,view,Fashion,variant
354,102,2025-06-11 00:00:00,view,Fashion,variant
354,102,2025-06-11 00:03:00,add_to_cart,Electronics,variant
355,102,2025-06-10 00:00:00,view,Sports,variant
355,102,2025-06-10 00:03:00,add_to_cart,Beauty,variant
355,102,2025-06-10 00:06:00,checkout,Sports,variant
355,102,2025-06-10 00:09:00,purchase,Electronics,variant
356,102,2025-07-06 00:00:00,view,Fashion,variant
356,102,2025-07-06 00:03:00,add_to_cart,Books,variant
357,102,2025-06-26 00:00:00,view,Books,variant
358,103,2025-07-15 00:00:00,view,Beauty,variant
359,103,2025-07-08 00:00:00,view,Books,variant
359,103,2025-07-08 00:03:00,add_to_cart,Beauty,variant
359,103,2025-07-08 00:06:00,checkout,Fashion,variant
359,103,2025-07-08 00:09:00,purchase,Sports,variant
360,104,2025-03-05 00:00:00,view,Fashion,variant
360,104,2025-03-05 00:03:00,add_to_cart,Fashion,variant
361,104,2025-03-12 00:00:00,view,Fashion,variant
361,104,2025-03-12 00:03:00,add_to_cart,Electronics,variant
362,105,2025-07-12 00:00:00,view,Books,variant
363,105,2025-07-21 00:00:00,view,Books,variant
364,105,2025-07-02 00:00:00,view,Fashion,variant
365,106,2025-07-24 00:00:00,view,Home & Kitchen,control
365,106,2025-07-24 00:03:00,add_to_cart,Electronics,control
365,106,2025-07-24 00:06:00,checkout,Electronics,control
366,106,2025-08-01 00:00:00,view,Beauty,control
367,107,2025-07-22 00:00:00,view,Beauty,control
368,107,2025-07-18 00:00:00,view,Books,control
368,107,2025-07-18 00:03:00,add_to_cart,Beauty,control
368,107,2025-07-18 00:06:00,checkout,Fashion,control
368,107,2025-07-18 00:09:00,purchase,Fashion,control
369,108,2025-07-13 00:00:00,view,Fashion,variant
369,108,2025-07-13 00:03:00,add_to_cart,Sports,variant
370,108,2025-07-07 00:00:00,view,Books,variant
370,108,2025-07-07 00:03:00,add_to_cart,Sports,variant
370,108,2025-07-07 00:06:00,checkout,Electronics,variant
371,108,2025-07-15 00:00:00,view,Beauty,variant
372,108,2025-06-28 00:00:00,view,Fashion,variant
372,108,2025-06-28 00:03:00,add_to_cart,Home & Kitchen,variant
373,108,2025-06-22 00:00:00,view,Books,variant
374,108,2025-07-12 00:00:00,view,Electronics,variant
375,108,2025-08-02 00:00:00,view,Sports,variant
375,108,2025-08-02 00:03:00,add_to_cart,Fashion,variant
376,109,2025-06-07 00:00:00,view,Electronics,variant
377,109,2025-05-14 00:00:00,view,Sports,variant
378,109,2025-05-31 00:00:00,view,Sports,variant
379,109,2025-06-24 00:00:00,view,Books,variant
380,110,2025-07-18 00:00:00,view,Beauty,control
381,110,2025-07-24 00:00:00,view,Fashion,control
381,110,2025-07-24 00:03:00,add_to_cart,Electronics,control
382,110,2025-07-19 00:00:00,view,Beauty,control
383,111,2025-04-19 00:00:00,view,Electronics,control
383,111,2025-04-19 00:03:00,add_to_cart,Home & Kitchen,control
384,111,2025-04-17 00:00:00,view,Sports,control
385,111,2025-05-21 00:00:00,view,Fashion,control
386,111,2025-05-04 00:00:00,view,Books,control
387,111,2025-05-07 00:00:00,view,Home & Kitchen,control
388,111,2025-06-24 00:00:00,view,Books,control
388,111,2025-06-24 00:03:00,add_to_cart,Books,control
388,111,2025-06-24 00:06:00,checkout,Beauty,control
388,111,2025-06-24 00:09:00,purchase,Beauty,control
389,111,2025-06-20 00:00:00,view,Beauty,control
390,111,2025-06-01 00:00:00,view,Fashion,control
390,111,2025-06-01 00:03:00,add_to_cart,Beauty,control
390,111,2025-06-01 00:06:00,checkout,Home & Kitchen,control
391,111,2025-07-08 00:00:00,view,Fashion,control
391,111,2025-07-08 00:03:00,add_to_cart,Sports,control
391,111,2025-07-08 00:06:00,checkout,Sports,control
391,111,2025-07-08 00:09:00,purchase,Fashion,control
392,111,2025-07-06 00:00:00,view,Fashion,control
393,111,2025-07-17 00:00:00,view,Home & Kitchen,control
394,112,2025-07-25 00:00:00,view,Books,control
395,112,2025-07-15 00:00:00,view,Sports,control
396,113,2025-06-28 00:00:00,view,Sports,control
396,113,2025-06-28 00:03:00,add_to_cart,Fashion,control
396,113,2025-06-28 00:06:00,checkout,Electronics,control
397,114,2025-06-02 00:00:00,view,Beauty,variant
398,114,2025-06-12 00:00:00,view,Fashion,variant
399,114,2025-06-16 00:00:00,view,Electronics,variant
400,115,2025-07-02 00:00:00,view,Home & Kitchen,control
401,115,2025-06-20 00:00:00,view,Electronics,control
402,115,2025-06-09 00:00:00,view,Electronics,control
403,115,2025-06-24 00:00:00,view,Sports,control
404,115,2025-06-14 00:00:00,view,Home & Kitchen,control
405,116,2025-06-24 00:00:00,view,Electronics,control
405,116,2025-06-24 00:03:00,add_to_cart,Electronics,control
406,116,2025-06-29 00:00:00,view,Books,control
406,116,2025-06-29 00:03:00,add_to_cart,Electronics,control
407,116,2025-06-24 00:00:00,view,Sports,control
408,117,2025-03-23 00:00:00,view,Sports,variant
409,117,2025-04-12 00:00:00,view,Beauty,variant
410,117,2025-04-26 00:00:00,view,Books,variant
411,117,2025-05-01 00:00:00,view,Electronics,variant
412,117,2025-05-05 00:00:00,view,Electronics,variant
413,117,2025-05-21 00:00:00,view,Books,variant
414,118,2025-03-20 00:00:00,view,Books,variant
414,118,2025-03-20 00:03:00,add_to_cart,Electronics,variant
414,118,2025-03-20 00:06:00,checkout,Books,variant
414,118,2025-03-20 00:09:00,purchase,Home & Kitchen,variant
415,119,2025-05-01 00:00:00,view,Home & Kitchen,control
416,119,2025-05-02 00:00:00,view,Electronics,control
416,119,2025-05-02 00:03:00,add_to_cart,Home & Kitchen,control
417,119,2025-04-29 00:00:00,view,Books,control
418,119,2025-04-09 00:00:00,view,Electronics,control
419,119,2025-05-18 00:00:00,view,Books,control
419,119,2025-05-18 00:03:00,add_to_cart,Books,control
420,119,2025-06-01 00:00:00,view,Home & Kitchen,control
421,120,2025-03-27 00:00:00,view,Books,control
422,120,2025-03-10 00:00:00,view,Beauty,control
423,120,2025-06-18 00:00:00,view,Books,control
423,120,2025-06-18 00:03:00,add_to_cart,Home & Kitchen,control
424,121,2025-06-02 00:00:00,view,Fashion,control
424,121,2025-06-02 00:03:00,add_to_cart,Beauty,control
424,121,2025-06-02 00:06:00,checkout,Fashion,control
424,121,2025-06-02 00:09:00,purchase,Sports,control
425,121,2025-06-12 00:00:00,view,Sports,control
426,121,2025-06-12 00:00:00,view,Electronics,control
426,121,2025-06-12 00:03:00,add_to_cart,Electronics,control
427,122,2025-08-09 00:00:00,view,Beauty,control
428,122,2025-07-31 00:00:00,view,Electronics,control
429,122,2025-08-04 00:00:00,view,Fashion,control
429,122,2025-08-04 00:03:00,add_to_cart,Fashion,control
430,123,2025-06-26 00:00:00,view,Beauty,control
431,123,2025-07-13 00:00:00,view,Electronics,control
432,124,2025-05-30 00:00:00,view,Beauty,control
433,124,2025-05-20 00:00:00,view,Fashion,control
433,124,2025-05-20 00:03:00,add_to_cart,Fashion,control
434,124,2025-06-26 00:00:00,view,Home & Kitchen,control
435,124,2025-06-06 00:00:00,view,Fashion,control
436,124,2025-06-26 00:00:00,view,Fashion,control
436,124,2025-06-26 00:03:00,add_to_cart,Home & Kitchen,control
436,124,2025-06-26 00:06:00,checkout,Fashion,control
436,124,2025-06-26 00:09:00,purchase,Home & Kitchen,control
437,125,2025-09-10 00:00:00,view,Beauty,control
438,126,2025-06-19 00:00:00,view,Home & Kitchen,control
438,126,2025-06-19 00:03:00,add_to_cart,Beauty,control
438,126,2025-06-19 00:06:00,checkout,Beauty,control
439,126,2025-06-30 00:00:00,view,Beauty,control
440,126,2025-06-22 00:00:00,view,Home & Kitchen,control
441,126,2025-06-28 00:00:00,view,Beauty,control
441,126,2025-06-28 00:03:00,add_to_cart,Fashion,control
441,126,2025-06-28 00:06:00,checkout,Fashion,control
441,126,2025-06-28 00:09:00,purchase,Sports,control
442,127,2025-03-12 00:00:00,view,Home & Kitchen,control
443,127,2025-03-11 00:00:00,view,Electronics,control
444,127,2025-03-16 00:00:00,view,Electronics,control
444,127,2025-03-16 00:03:00,add_to_cart,Fashion,control
445,127,2025-07-02 00:00:00,view,Home & Kitchen,control
446,128,2025-07-04 00:00:00,view,Books,variant
447,128,2025-07-10 00:00:00,view,Beauty,variant
448,128,2025-07-13 00:00:00,view,Books,variant
449,129,2025-06-24 00:00:00,view,Sports,control
449,129,2025-06-24 00:03:00,add_to_cart,Sports,control
450,129,2025-06-27 00:00:00,view,Fashion,control
451,130,2025-06-26 00:00:00,view,Sports,control
451,130,2025-06-26 00:03:00,add_to_cart,Sports,control
451,130,2025-06-26 00:06:00,checkout,Electronics,control
451,130,2025-06-26 00:09:00,purchase,Books,control
452,130,2025-06-29 00:00:00,view,Home & Kitchen,control
453,130,2025-08-06 00:00:00,view,Home & Kitchen,control
454,130,2025-08-02 00:00:00,view,Beauty,control
454,130,2025-08-02 00:03:00,add_to_cart,Books,control
454,130,2025-08-02 00:06:00,checkout,Sports,control
454,130,2025-08-02 00:09:00,purchase,Fashion,control
455,130,2025-07-18 00:00:00,view,Fashion,control
456,130,2025-07-10 00:00:00,view,Electronics,control
457,130,2025-07-24 00:00:00,view,Home & Kitchen,control
457,130,2025-07-24 00:03:00,add_to_cart,Sports,control
457,130,2025-07-24 00:06:00,checkout,Beauty,control
458,130,2025-08-04 00:00:00,view,Home & Kitchen,control
458,130,2025-08-04 00:03:00,add_to_cart,Beauty,control
459,130,2025-07-31 00:00:00,view,Fashion,control
460,130,2025-07-22 00:00:00,view,Beauty,control
461,131,2025-06-18 00:00:00,view,Sports,variant
462,131,2025-06-04 00:00:00,view,Home & Kitchen,variant
463,131,2025-06-09 00:00:00,view,Home & Kitchen,variant
463,131,2025-06-09 00:03:00,add_to_cart,Electronics,variant
464,131,2025-06-05 00:00:00,view,Sports,variant
464,131,2025-06-05 00:03:00,add_to_cart,Books,variant
464,131,2025-06-05 00:06:00,checkout,Home & Kitchen,variant
464,131,2025-06-05 00:09:00,purchase,Fashion,variant
465,131,2025-06-11 00:00:00,view,Books,variant
465,131,2025-06-11 00:03:00,add_to_cart,Home & Kitchen,variant
466,131,2025-06-01 00:00:00,view,Electronics,variant
466,131,2025-06-01 00:03:00,add_to_cart,Books,variant
466,131,2025-06-01 00:06:00,checkout,Fashion,variant
466,131,2025-06-01 00:09:00,purchase,Electronics,variant
467,132,2025-07-14 00:00:00,view,Electronics,control
467,132,2025-07-14 00:03:00,add_to_cart,Fashion,control
468,132,2025-07-13 00:00:00,view,Fashion,control
469,132,2025-06-25 00:00:00,view,Fashion,control
469,132,2025-06-25 00:03:00,add_to_cart,Beauty,control
470,133,2025-03-29 00:00:00,view,Books,control
470,133,2025-03-29 00:03:00,add_to_cart,Sports,control
471,134,2025-06-16 00:00:00,view,Sports,variant
472,134,2025-07-03 00:00:00,view,Books,variant
473,135,2025-08-17 00:00:00,view,Home & Kitchen,variant
473,135,2025-08-17 00:03:00,add_to_cart,Books,variant
474,135,2025-08-21 00:00:00,view,Beauty,variant
475,135,2025-08-03 00:00:00,view,Home & Kitchen,variant
476,136,2025-04-27 00:00:00,view,Sports,control
477,137,2025-07-18 00:00:00,view,Sports,variant
478,137,2025-07-05 00:00:00,view,Electronics,variant
478,137,2025-07-05 00:03:00,add_to_cart,Books,variant
478,137,2025-07-05 00:06:00,checkout,Sports,variant
478,137,2025-07-05 00:09:00,purchase,Fashion,variant
479,137,2025-08-21 00:00:00,view,Fashion,variant
480,137,2025-08-18 00:00:00,view,Sports,variant
480,137,2025-08-18 00:03:00,add_to_cart,Beauty,variant
480,137,2025-08-18 00:06:00,checkout,Fashion,variant
480,137,2025-08-18 00:09:00,purchase,Beauty,variant
481,138,2025-03-11 00:00:00,view,Electronics,variant
481,138,2025-03-11 00:03:00,add_to_cart,Sports,variant
481,138,2025-03-11 00:06:00,checkout,Beauty,variant
481,138,2025-03-11 00:09:00,purchase,Fashion,variant
482,138,2025-03-10 00:00:00,view,Books,variant
483,138,2025-06-01 00:00:00,view,Electronics,variant
483,138,2025-06-01 00:03:00,add_to_cart,Sports,variant
483,138,2025-06-01 00:06:00,checkout,Sports,variant
483,138,2025-06-01 00:09:00,purchase,Beauty,variant
484,139,2025-05-31 00:00:00,view,Books,control
484,139,2025-05-31 00:03:00,add_to_cart,Sports,control
484,139,2025-05-31 00:06:00,checkout,Electronics,control
485,140,2025-06-02 00:00:00,view,Beauty,control
485,140,2025-06-02 00:03:00,add_to_cart,Sports,control
485,140,2025-06-02 00:06:00,checkout,Sports,control
485,140,2025-06-02 00:09:00,purchase,Books,control
486,140,2025-05-26 00:00:00,view,Fashion,control
486,140,2025-05-26 00:03:00,add_to_cart,Electronics,control
486,140,2025-05-26 00:06:00,checkout,Sports,control
487,140,2025-05-30 00:00:00,view,Home & Kitchen,control
488,140,2025-05-23 00:00:00,view,Beauty,control
488,140,2025-05-23 00:03:00,add_to_cart,Home & Kitchen,control
488,140,2025-05-23 00:06:00,checkout,Fashion,control
488,140,2025-05-23 00:09:00,purchase,Beauty,control
489,140,2025-05-29 00:00:00,view,Sports,control
489,140,2025-05-29 00:03:00,add_to_cart,Beauty,control
490,141,2025-09-06 00:00:00,view,Sports,control
491,141,2025-09-01 00:00:00,view,Fashion,control
491,141,2025-09-01 00:03:00,add_to_cart,Sports,control
492,141,2025-09-05 00:00:00,view,Sports,control
493,142,2025-05-06 00:00:00,view,Beauty,variant
494,142,2025-05-08 00:00:00,view,Beauty,variant
495,142,2025-05-06 00:00:00,view,Electronics,variant
496,143,2025-05-01 00:00:00,view,Beauty,control
497,143,2025-07-08 00:00:00,view,Electronics,control
498,143,2025-07-18 00:00:00,view,Beauty,control
499,144,2025-06-05 00:00:00,view,Books,control
499,144,2025-06-05 00:03:00,add_to_cart,Electronics,control
499,144,2025-06-05 00:06:00,checkout,Beauty,control
499,144,2025-06-05 00:09:00,purchase,Home & Kitchen,control
500,144,2025-07-11 00:00:00,view,Fashion,control
500,144,2025-07-11 00:03:00,add_to_cart,Home & Kitchen,control
501,144,2025-07-13 00:00:00,view,Home & Kitchen,control
502,145,2025-08-23 00:00:00,view,Books,variant
503,146,2025-08-31 00:00:00,view,Books,variant
504,147,2025-03-19 00:00:00,view,Electronics,control
505,147,2025-04-04 00:00:00,view,Fashion,control
506,147,2025-05-08 00:00:00,view,Beauty,control
506,147,2025-05-08 00:03:00,add_to_cart,Sports,control
506,147,2025-05-08 00:06:00,checkout,Electronics,control
507,148,2025-04-24 00:00:00,view,Fashion,control
508,148,2025-04-24 00:00:00,view,Beauty,control
509,148,2025-05-02 00:00:00,view,Beauty,control
509,148,2025-05-02 00:03:00,add_to_cart,Home & Kitchen,control
509,148,2025-05-02 00:06:00,checkout,Sports,control
510,148,2025-05-04 00:00:00,view,Fashion,control
510,148,2025-05-04 00:03:00,add_to_cart,Fashion,control
511,148,2025-07-10 00:00:00,view,Books,control
512,148,2025-06-26 00:00:00,view,Beauty,control
